Time_s,MotionPhase,LeftSideSpeed_mps,RightSideSpeed_mps,LeftFrontRearWheelSpeed_radps,RightFrontRearWheelSpeed_radps,LinearSpeed_mps,IdealYawRate_radps,SkidAdjustedYawRate_radps,IdealX_m,IdealY_m,IdealHeading_rad,SkidX_m,SkidY_m,SkidHeading_rad
2.62,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.655,0,0,0.655,0,0
2.64,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.66,0,0,0.66,0,0
2.66,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.665,0,0,0.665,0,0
2.68,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.67,0,0,0.67,0,0
2.7,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.675,0,0,0.675,0,0
2.72,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.68,0,0,0.68,0,0
2.74,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.685,0,0,0.685,0,0
2.76,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.69,0,0,0.69,0,0
2.78,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.695,0,0,0.695,0,0
2.8,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.7,0,0,0.7,0,0
2.82,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.705,0,0,0.705,0,0
2.84,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.71,0,0,0.71,0,0
2.86,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.715,0,0,0.715,0,0
2.88,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.72,0,0,0.72,0,0
2.9,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.725,0,0,0.725,0,0
2.92,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.73,0,0,0.73,0,0
2.94,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.735,0,0,0.735,0,0
2.96,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.74,0,0,0.74,0,0
2.98,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.745,0,0,0.745,0,0
3,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.75,0,0,0.75,0,0
3.02,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.755,0,0,0.755,0,0
3.04,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.76,0,0,0.76,0,0
3.06,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.765,0,0,0.765,0,0
3.08,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.77,0,0,0.77,0,0
3.1,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.775,0,0,0.775,0,0
3.12,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.78,0,0,0.78,0,0
3.14,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.785,0,0,0.785,0,0
3.16,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.79,0,0,0.79,0,0
3.18,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.795,0,0,0.795,0,0
3.2,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.8,0,0,0.8,0,0
3.22,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.805,0,0,0.805,0,0
3.24,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.81,0,0,0.81,0,0
3.26,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.815,0,0,0.815,0,0
3.28,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.82,0,0,0.82,0,0
3.3,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.825,0,0,0.825,0,0
3.32,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.83,0,0,0.83,0,0
3.34,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.835,0,0,0.835,0,0
3.36,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.84,0,0,0.84,0,0
3.38,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.845,0,0,0.845,0,0
3.4,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.85,0,0,0.85,0,0
3.42,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.855,0,0,0.855,0,0
3.44,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.86,0,0,0.86,0,0
3.46,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.865,0,0,0.865,0,0
3.48,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.87,0,0,0.87,0,0
3.5,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.875,0,0,0.875,0,0
3.52,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.88,0,0,0.88,0,0
3.54,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.885,0,0,0.885,0,0
3.56,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.89,0,0,0.89,0,0
3.58,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.895,0,0,0.895,0,0
3.6,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.9,0,0,0.9,0,0
3.62,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.905,0,0,0.905,0,0
3.64,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.91,0,0,0.91,0,0
3.66,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.915,0,0,0.915,0,0
3.68,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.92,0,0,0.92,0,0
3.7,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.925,0,0,0.925,0,0
3.72,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.93,0,0,0.93,0,0
3.74,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.935,0,0,0.935,0,0
3.76,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.94,0,0,0.94,0,0
3.78,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.945,0,0,0.945,0,0
3.8,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.95,0,0,0.95,0,0
3.82,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.955,0,0,0.955,0,0
3.84,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.96,0,0,0.96,0,0
3.86,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.965,0,0,0.965,0,0
3.88,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.97,0,0,0.97,0,0
3.9,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.975,0,0,0.975,0,0
3.92,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.98,0,0,0.98,0,0
3.94,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.985,0,0,0.985,0,0
3.96,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.99,0,0,0.99,0,0
3.98,Straight 1,0.25,0.25,7.14285714285714,7.14285714285714,0.25,0,0,0.995,0,0,0.995,0,0
4,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1,0,0,1,0,0
4.02,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.00399992976701,2.37035649717091e-05,0.0118518518518521,1.00399995505084,1.89628919321371e-05,0.0094814814814817
4.04,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.00799929768489,9.48109303715494e-05,0.0237037037037037,1.00799955051445,7.58498630059449e-05,0.018962962962963
4.06,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.01199754198344,0.000213312108121359,0.0355555555555559,1.01199842683592,0.000170655799206879,0.0284444444444447
4.08,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.01599410105028,0.000379190452983046,0.0474074074074075,1.01599622452501,0.000303372177688169,0.037925925925926
4.1,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.01998841350974,0.00059242266489669,0.0592592592592591,1.01999258418843,0.000473987067537033,0.0474074074074073
4.12,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.02397991830173,0.000852978792253372,0.0711111111111112,1.02398714656215,0.000682485130847233,0.056888888888889
4.14,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.02796805476054,0.00116082223610228,0.0829629629629628,1.02797955254375,0.000928847624097882,0.0663703703703702
4.16,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.03195226269358,0.00151590975529164,0.0948148148148149,1.03196944322464,0.00121305239983852,0.0758518518518519
4.18,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.03593198246009,0.00191819147254249,0.106666666666667,1.03595645992236,0.00153507390868003,0.0853333333333332
4.2,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.03990665504974,0.00236761088145479,0.118518518518519,1.03994024421279,0.00189488320159157,0.0948148148148149
4.22,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.04387572216114,0.00286410485444445,0.13037037037037,1.04392043796244,0.00229244793250292,0.104296296296296
4.24,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.04783862628027,0.00340760365161066,0.142222222222222,1.04789668336057,0.00272773236121245,0.113777777777778
4.26,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.05179481075882,0.00399803093053173,0.154074074074074,1.05186862295139,0.00320069735659994,0.123259259259259
4.28,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.05574371989233,0.00463530375698873,0.165925925925926,1.05583589966621,0.00371130040014455,0.132740740740741
4.3,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.05968479899826,0.00531933261661456,0.177777777777778,1.0597981568555,0.00425949558974694,0.142222222222222
4.32,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.06361749449393,0.00605002142746783,0.18962962962963,1.06375503832099,0.00484523364385601,0.151703703703704
4.34,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.06754125397426,0.00682726755352872,0.201481481481482,1.06770618834768,0.00546846190589895,0.161185185185185
4.36,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.07145552628938,0.007650961819116,0.213333333333334,1.0716512517358,0.00612912434901517,0.170666666666667
4.38,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.07535976162199,0.00852098852422207,0.225185185185185,1.07558987383275,0.00682716158109281,0.180148148148148
4.4,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.07925341156466,0.00943722546076505,0.237037037037037,1.07952170056502,0.00756251085010817,0.18962962962963
4.42,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.08313592919685,0.0103995439297544,0.248888888888889,1.08344637846995,0.00833510604976671,0.199111111111111
4.44,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.08700676916168,0.0114078087593688,0.260740740740741,1.08736355472757,0.00914487772544615,0.208592592592593
4.46,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.09086538774261,0.0124618783239429,0.272592592592593,1.09127287719228,0.00999175308044003,0.218074074074074
4.48,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.09471124293973,0.013561604563861,0.284444444444445,1.09517399442453,0.0108756559825022,0.227555555555556
4.5,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.09854379454597,0.0147068330063536,0.296296296296297,1.09906655572238,0.0117965069706907,0.237037037037037
4.52,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.10236250422294,0.0158974027871962,0.308148148148149,1.10295021115308,0.0127542232625115,0.246518518518519
4.54,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.10616683557653,0.0171331466733044,0.32,1.10682461158447,0.01374871876136,0.256
4.56,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.10995625423231,0.0184138910862246,0.331851851851852,1.11068940871642,0.0147799040642612,0.265481481481482
4.58,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.11373022791054,0.0197394561265153,0.343703703703704,1.11454425511208,0.0158476864699068,0.274962962962963
4.6,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.11748822650095,0.0211096555990172,0.355555555555556,1.1183888042292,0.016951969986989,0.284444444444445
4.62,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.12122972213723,0.0225242970390064,0.367407407407408,1.12222271045118,0.0180926553428294,0.293925925925926
4.64,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.12495418927112,0.0239831817392295,0.379259259259259,1.12604562911823,0.0192696399923041,0.303407407407407
4.66,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.1286611047463,0.0254861047778146,0.391111111111111,1.12985721655831,0.0204828181270616,0.312888888888889
4.68,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.1323499478718,0.0270328550470556,0.402962962962963,1.13365713011802,0.0217320806850354,0.32237037037037
4.7,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.13602020049522,0.0286232152830658,0.414814814814815,1.13744502819342,0.0230173153602477,0.331851851851852
4.72,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.13967134707545,0.0302569620962949,0.426666666666667,1.14122057026074,0.0243384066129063,0.341333333333333
4.74,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.14330287475508,0.0319338660029087,0.438518518518519,1.144983416907,0.0256952356797906,0.350814814814815
4.76,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.14691427343252,0.033653691457022,0.45037037037037,1.14873322986049,0.0270876805849286,0.360296296296296
4.78,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.15050503583355,0.035416196883786,0.462222222222223,1.15246967202121,0.0285156161505624,0.369777777777778
4.8,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.15407465758263,0.0372211347133197,0.474074074074074,1.15619240749116,0.0299789140084006,0.379259259259259
4.82,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.15762263727375,0.0390682514154857,0.485925925925926,1.15990110160456,0.0314774426111596,0.388740740740741
4.84,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.16114847654082,0.0409572875355015,0.497777777777778,1.16359542095788,0.0330110672443882,0.398222222222222
4.86,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.16465168012774,0.0428879777303847,0.50962962962963,1.16727503343989,0.034579650038579,0.407703703703704
4.88,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.16813175595788,0.0448600508062231,0.521481481481482,1.17093960826146,0.0361830499815619,0.417185185185185
4.9,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.17158821520328,0.0468732297562691,0.533333333333334,1.1745888159853,0.0378211229311814,0.426666666666667
4.92,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.17502057235326,0.0489272317998484,0.545185185185185,1.1782223285556,0.0394937216282541,0.436148148148148
4.94,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.17842834528262,0.0510217684220817,0.557037037037037,1.18183981932752,0.0412006957098076,0.44562962962963
4.96,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.18181105531942,0.0531565454144096,0.568888888888889,1.18544096309652,0.0429418917225971,0.455111111111111
4.98,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.18516822731212,0.05533126291592,0.580740740740741,1.18902543612765,0.0447171531369011,0.464592592592593
5,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.18849938969643,0.0575456154554667,0.592592592592593,1.1925929161846,0.0465263203605927,0.474074074074074
5.02,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.19180407456144,0.0597992919945781,0.604444444444445,1.19614308255869,0.0483692307534869,0.483555555555556
5.04,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.19508181771544,0.0620919759711467,0.616296296296296,1.19967561609773,0.0502457186419612,0.493037037037037
5.06,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.19833215875106,0.0644233453438955,0.628148148148148,1.20319019923465,0.0521556153338498,0.502518518518519
5.08,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.20155464110996,0.0667930726376126,0.64,1.2066865160161,0.0540987491336082,0.512
5.1,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.20474881214696,0.0692008249891509,0.651851851851852,1.21016425213083,0.0560749453577485,0.521481481481482
5.12,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.20791422319365,0.0716462641941827,0.663703703703704,1.21362309493795,0.0580840263505428,0.530962962962963
5.14,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.21105042962135,0.0741290467547061,0.675555555555555,1.21706273349505,0.0601258114999947,0.540444444444444
5.16,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.21415699090363,0.0766488239272944,0.687407407407407,1.22048285858612,0.0622001172540752,0.549925925925926
5.18,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.21723347067812,0.0792052417720815,0.699259259259259,1.22388316274939,0.0643067571372238,0.559407407407407
5.2,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.22027943680787,0.081797941202479,0.711111111111111,1.22726334030492,0.0664455417671127,0.568888888888889
5.22,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.22329446144203,0.0844265580356143,0.722962962962963,1.23062308738214,0.0686162788716712,0.57837037037037
5.24,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2262781210759,0.0870907230434865,0.734814814814815,1.23396210194712,0.0708187733063712,0.587851851851852
5.26,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.22922999661051,0.0897900620048284,0.746666666666666,1.23728008382973,0.0730528270717694,0.597333333333333
5.28,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.23214967341138,0.0925241957576733,0.758518518518518,1.24057673475064,0.0753182393313082,0.606814814814815
5.3,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.23503674136686,0.0952927402526119,0.77037037037037,1.24385175834812,0.0776148064293693,0.616296296296297
5.32,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.23789079494566,0.0980953066067395,0.782222222222222,1.24710486020472,0.0799423219095827,0.625777777777778
5.34,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24071143325389,0.100931501158279,0.794074074074074,1.25033574787366,0.0823005765333861,0.63525925925926
5.36,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24349826009128,0.103800925521877,0.805925925925926,1.25354413090519,0.0846893582988358,0.644740740740741
5.38,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2462508840069,0.106703176644563,0.817777777777777,1.2567297208727,0.0871084524596639,0.654222222222223
5.4,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.24896891835414,0.109637846862365,0.829629629629629,1.25989223139858,0.0895576415445852,0.663703703703704
5.42,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25165198134497,0.112604523957569,0.841481481481481,1.26303137818004,0.0920367053768456,0.673185185185186
5.44,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25429969610364,0.115602791216626,0.853333333333333,1.26614687901464,0.0945454210940173,0.682666666666668
5.46,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25691169071956,0.118632227488678,0.865185185185185,1.26923845382566,0.0970835631680321,0.692148148148149
5.48,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.25948759829955,0.121692407244724,0.877037037037037,1.27230582468726,0.0996509034254568,0.701629629629631
5.5,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26202705701942,0.124782900637385,0.888888888888888,1.2753487158495,0.102247211068005,0.711111111111112
5.52,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26452971017473,0.127903273561286,0.90074074074074,1.27836685376311,0.104872252693286,0.720592592592594
5.54,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26699520623094,0.131053087714028,0.912592592592592,1.28135996710407,0.107525792315787,0.730074074074075
5.56,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.26942319887277,0.134231900657762,0.924444444444444,1.28432778679802,0.110207591388087,0.739555555555557
5.58,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27181334705283,0.137439265881328,0.936296296296296,1.28727004604445,0.112917408822301,0.749037037037038
5.6,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.27416531503957,0.140674732862977,0.948148148148148,1.29018648034069,0.115655001011756,0.75851851851852
5.62,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2764787724644,0.143937847133654,0.959999999999999,1.29307682750564,0.118420121852889,0.768000000000001
5.64,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.2787533943681,0.147228150340837,0.971851851851851,1.2959408277034,0.121212522767371,0.777481481481482
5.66,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28098886124649,0.150545180312914,0.983703703703703,1.29877822346661,0.124031952724454,0.786962962962964
5.68,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28318485909526,0.153888471124104,0.995555555555555,1.30158875971959,0.126878158263538,0.796444444444446
5.7,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28534107945413,0.157257553159908,1.00740740740741,1.30437218380125,0.129750883516956,0.805925925925927
5.72,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28745721945016,0.160651953183064,1.01925925925926,1.30712824548785,0.132649870232977,0.815407407407409
5.74,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.28953298184027,0.16407119440003,1.03111111111111,1.30985669701545,0.135574857799023,0.82488888888889
5.76,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29156807505303,0.167514796527949,1.04296296296296,1.31255729310222,0.138525583265095,0.834370370370372
5.78,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29356221322957,0.170982275862115,1.05481481481481,1.31522979097046,0.141501781367412,0.843851851851853
5.8,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29551511626377,0.174473145343917,1.06666666666667,1.31787395036845,0.144503184552261,0.853333333333335
5.82,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29742650984162,0.177986914629253,1.07851851851852,1.32048953359203,0.147529523000046,0.862814814814816
5.84,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.29929612547968,0.181523090157406,1.09037037037037,1.32307630550597,0.150580524649545,0.872296296296298
5.86,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30112370056288,0.18508117522037,1.10222222222222,1.32563403356513,0.153655915222368,0.88177777777778
5.88,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30290897838133,0.188660670032624,1.11407407407407,1.32816248783533,0.156755418247615,0.891259259259261
5.9,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30465170816644,0.19226107180133,1.12592592592593,1.33066144101405,0.159878755086727,0.900740740740743
5.92,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3063516451261,0.195881874796961,1.13777777777778,1.33313066845086,0.163025644958539,0.910222222222224
5.94,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.3080085504791,0.199522570424336,1.14962962962963,1.33556994816759,0.166195804964519,0.919703703703706
5.96,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.30962219148865,0.203182647294061,1.16148148148148,1.33797906087833,0.169388950114202,0.929185185185187
5.98,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31119234149507,0.206861591294361,1.17333333333333,1.34035779000911,0.172604793350807,0.938666666666669
6,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31271877994763,0.210558885663293,1.18518518518518,1.34270592171735,0.175843045577046,0.94814814814815
6.02,Left arc,0.12,0.28,3.42857142857143,8,0.2,0.592592592592593,0.474074074074074,1.31420129243555,0.214274011061336,1.19703703703704,1.34502324491115,0.17910341568111,0.957629629629632
